district,crop,season,year,area
0.14489005019557877,2.7578653449912283,-2.29833902223126,0.16840428327060025,0.2653763271025734
0.042960183042512146,-0.7202868592075199,-1.0026098288478662,0.2904710393334944,0.10331039496548693
0.15094802637083116,-2.592628879160609,-1.6161577265643754,0.21225389947854403,-0.06879339120642536
0.0956844685786633,-2.561468680146174,-1.6511757523609374,0.18666551881031462,-0.113331942509707
-0.07916549774960617,-1.3235606860682676,-1.3989906185682193,0.34077578018221355,-0.04844495141660898
0.026394087948927503,-1.9948476630875907,-1.8090250878707341,0.179197347643826,-0.07224129783439188
0.031235726571376965,-3.205485239742286,-1.5482750780070407,0.14146214228744017,-0.06784153450533745
0.036322836732148645,-2.687284430549061,-1.5829144784534157,0.15130508608532767,-0.0277593013981818
0.08269226149899618,-4.799264264285277,0.050799262737368144,0.04762233100453894,-0.28765055053580796
-0.1842817278526166,-2.69043829993583,-1.762324422410964,0.15149181603841733,-0.10001218780067761
0.04362632303954683,-2.687372250092593,-1.858489709522999,0.1025714926803673,-0.08482333626650747
0.013978683171409045,-3.162194398069596,-1.630410095775299,0.10405828559010198,-0.10808651254833664
-0.07794715660289543,-3.1263771158177973,-1.7125348063455152,0.21411547368895104,-0.0028721777780260638
-0.07573711669863681,0.587178860706088,-1.5606912969850766,0.5972238863144728,-0.18755486449498138
-0.04848907495541965,-3.1893630228120267,-1.8022283093214253,0.1793059889756365,-0.16725433016408828
-0.2563674809147502,-2.4297122164821303,0.9065867650316531,-0.09229195800102241,-0.34009263372601445
-0.031242640102624897,-3.3530448379046214,-1.5700164997591346,0.09773232302310683,-0.11242109216865068
0.464822639539141,18.376589834712107,9.353019412747516,-0.2865193032697869,0.05737280544550316
0.2735020642165476,-3.7942860127303906,0.48579401349651924,0.1089762048128704,-0.4830275084742326
-710.5377336338979,4287.360312856609,2007.707954443632,-252.65656209486224,223.97168107528273
0.03307668691042265,3.358069437527252,-1.5917983066423893,0.17505691022164976,0.1832086919010453
-0.23042670410170987,-4.918825185862162,0.04597392314305958,0.03143680774556401,-0.04800921393722195
-0.3552391321269384,-3.207184732359895,-1.590366400869562,0.08921411870454676,-0.04928242806902054
0.17776619808689703,2.8107374889843184,-2.323104104565851,0.1470635669215401,0.2711640235069937
0.056495769826969244,-1.0565901274860947,-1.4301251558344212,0.4161437104091795,-0.05070052369771999
-0.10500331578960312,-2.8717053947029316,-1.5293783838693116,0.2079366572384875,-0.06341872718566588
-0.14162183128308753,-3.356879098995035,-1.588344179617611,0.09426672660339985,-0.11469342594281032
0.03389125098473933,3.82712461137063,-1.068172792587869,0.31537022402022136,0.46086314181942767
-0.07956841546195961,-0.9133164903934452,-1.299543733554425,0.38233161530148463,0.009056717269749548
-0.12259610689225474,-2.6646360062973757,-1.5451611718732343,0.17745288325022024,-0.09426780928563518
-0.6877530636675583,16.70453513883089,8.833227329847444,0.036622053690425815,-0.1184004791114288
-0.09427644412221743,-3.1135972432327,-1.4543755029172585,0.1404445976354305,-0.10101789475471627
0.008339834243207278,-3.3567451359012863,-1.6334653571647733,0.08462296130659434,-0.054705716190754115
-0.034747616281323335,-1.0544524267412563,-1.4166531860922313,0.3904538738009345,0.0005694513517582322
0.031260355583202726,-2.190502731458982,1.0091879859542388,-0.17936118288884556,-0.28323190288706845
-955.9098592472764,2654.331591941874,1147.6705838830928,141.2024516498309,-704.2998130084515
0.21338476398651562,-2.580304424113619,-1.6889506428925243,0.11719935323500508,-0.13711625588118104
